crime_id,entities,entity_count,class_classification
68ce784c5525c8379a0a5f11,"8c, 20biia, 20",3,Small
68ce81b4132a0514b1af669f,"8c, 27b, 27",3,Small
68ce8ec7e3dfeca96c6f1a36,"8c, 20biia, 20, 27b, 27",5,Small
68ce9049556096f33b149a41,"8c, 20biia, 20, 27",4,Small
68ce966d2c334667ee7bebff,"8b, 8, 20ai, 20",4,Cultivation
68cead6bdb9104ba5578450c,"8c, 20biia, 20, 27b, 27",5,Small
68cec4c77890054244da66fb,"8c, 20biic, 20",3,Commercial
68cedf7b7890056794dbfbbf,"8c, 20biib, 20",3,Intermediate
68cf0d732c33467b168979d8,"8c, 20biia, 20",3,Small
68cf56eb5525c8457f2f0458,"8c, 20biic, 20",3,Commercial
68cf824cdb91047139822ae1,"8c, 20biia, 20, 27b, 27",5,Small
68cf8b7a2c3346152e8fd3c3,"8b, 20ai, 20",3,Cultivation
68cfcbf8132a05bb3ee1c0d4,"8c, 20biib, 20",3,Intermediate
68d12115556096dd9b5e6cb5,"8c, 18b, 18",3,Intermediate
68d1327831b7d90a78616730,"8c, 20biib, 20",3,Intermediate
68d1387d5525c8956e64a97a,"8b, 8, 20ai, 20",4,Cultivation
68d185585525c841686ce277,"20biia, 20, 27b, 27",4,Small
68d27b7efe0c8c98f4c29c95,"8c, 22b, 22, 20biia, 20",5,Intermediate
68d28c25db91041f990446ec,"8c, 17b, 17, 27",4,Intermediate
68d2c400e3dfec16ce0893af,"8c, 20ai, 20, 27b, 27",5,Cultivation
68d2cdf2db9104a10f0cdbfe,"8c, 20biic, 20",3,Commercial
68d2d3b031b7d94c409a9c71,"8c, 20biib, 20, 27a, 27, 29",6,Intermediate
68d2d50e81a5fa3d0c38afe6,27,1,Small
68d2e7e05525c88a9e997f4c,"8c, 20biia, 20, 27, 29",5,Small
68d374201041322a5acd0317,"8c, 20biia, 20, 29",4,Small
68d39e7fd26cf2476b3a209c,"20biib, 20, 8c",3,Intermediate
68d3cdc2dfd60a021039f700,"8c, 20biia, 20, 27",4,Small
68d3d3de4b8c9f13bae2f31f,"8c, 22c, 22, 20biia, 20, 29",6,Commercial
68d3f2c1104132820803ff65,"8c, 20biia, 20",3,Small
68d3fc6fbc44b152629a1e93,"8c, 20biia, 20, 27",4,Small
68d3fd4adf152838b74f9006,"8c, 20biib, 20",3,Intermediate
68d406addfd60a4971418376,"20biia, 20, 27b, 27",4,Small
68d40bd7dfd60ad3e441c562,"8c, 20biia, 20",3,Small
68d41e502d4b0e0ba10322a1,"8b, 8, 20ai, 20",4,Cultivation
68d4f99628a50e299e451fb6,"8c, 20biia, 20, 27b, 27",5,Small
68d509152d4b0e4e982daad5,"8c, 20biib, 20",3,Intermediate
68d51b6528a50e519a538eb8,"8c, 20biib, 20",3,Intermediate
68d5219b72ee8be1755dd46a,"8c, 20biia, 20",3,Small
68d5245edf152829ce8e7bf0,"8c, 20biib, 20, 27",4,Intermediate
68d5391f28a50e27b45acb70,"8c, 20biia, 20, 27a, 27",5,Small
68d547482d4b0e5fdb42b18a,"8c, 20biib, 20",3,Intermediate
68d55d7cbc44b16a3ad67063,"8c, 20biia, 20",3,Small
68d55f6f28a50e8ffe5df936,"8c, 20biia, 20, 27b, 27",5,Small
68d581d272ee8b09fc68b445,"8c, 20biia, 20, 27b, 27",5,Small
68d5851b1041324b0b602922,"8c, 20biib, 20",3,Intermediate
68d5ad36d26cf2d5f89a49c5,"20biia, 20",2,Small
68d5bafc72ee8bf27268fe9f,"8c, 20biia, 20",3,Small
68d5f902e55a3cafd00e3bb5,"8c, 20biib, 20",3,Intermediate
68d61c38a3ffbd695b123c8c,"8c, 20biia, 20, 27",4,Small
68d66ba72d4b0e44d9828cc5,"8c, 20biia, 20, 27b, 27",5,Small
68d69d6c28a50eb48ba086e4,"8c, 20biia, 20, 27b, 27",5,Small
68d6b155d26cf2bd81d5854a,"8c, 20biia, 20, 27",4,Small
68d6bfcb4b8c9f7169518c47,"20biia, 20",2,Small
68d6d26e2d4b0eb9999dd381,"20b2a, 8c",2,Small
68d6ed2dd26cf22356d6de67,"8c, 20biib, 20, 27",4,Intermediate
68d76ab71041322daca7e8a4,"8c, 29, 22c, 22",4,Commercial
68d77ed4dfd60a4fc2d0b915,"8c, 20biib, 20",3,Intermediate
68d7becd109abd5cf0ffab10,"8c, 20ai, 20, 27b, 27",5,Cultivation
68d813b7e55a3c7f8078e3b6,"8c, 20ai, 20",3,Cultivation
68d81df810413235d3d5829e,"8c, 20ai, 20, 20biia",4,Cultivation
68d8841d2d4b0e6689e67d4c,"8c, 20biia, 20, 27b, 27",5,Small
68d8f884109abd103b1a09c1,"27a, 27, 20biia, 20, 8c",5,Small
68d950e1109abd6dd922d250,"8c, 20ai, 20",3,Cultivation
68d96310dfd60a5aad0e3087,"27b, 27",2,Small
68d9709a2d4b0e01dcfc3836,"20biia, 20, 27a, 27",4,Small
68d979b0d26cf24377241bd0,"8c, 20biib, 20, 27b, 27",5,Intermediate
68da4a014b8c9f6708d147b4,"8b, 8, 20a, 20, 20biia",5,Cultivation
68da51ada3ffbdb080dfaff8,"8c, 20biib, 20, 29",4,Intermediate
68da75fbbb2c546ee5e87d33,"8c, 20biia, 20, 27b, 27",5,Small
68dab457b1785bfad5115440,"8c, 20biic, 20, 29",4,Commercial
68dae4fc4b8c9f6602f0e99f,27,1,Small
68db25fce55a3cc9a5ed1bba,27,1,Small
68db34fcbb2c540f06f2e42b,"27, 8c, 20biia, 20",4,Small
68db3e4ebd806f5475eb12ec,"8c, 20biia, 20",3,Small
68db6560b1785b2022191713,"8c, 20biic, 20, 27a, 29",5,Commercial
68dbc9cce55a3ced9afe8d11,"8b, 8, 20ai, 20",4,Cultivation
68dc1098bd806f3c4325aaa0,"8c, 20biia, 20",3,Small
68dc23384b8c9f8ad218c867,"8c, 20biic, 20, 29, 27a, 27",6,Commercial
68dca5f4346a1c04b9681a2f,"8c, 20biia, 20, 27b, 27",5,Small
68dcc04edf15288770d44128,"27b, 27",2,Small
68dcc9b9d26cf23e2eea81e3,"8c, 20b2b",2,Intermediate
68dcf6e22fbd2a2b0bdf581a,"8c, 20biia, 20, 27b, 27",5,Small
68dd12e0b0359f4420a56790,"27b, 27",2,Small
68dd180b6846581e2afc4315,"8c, 20biib, 20",3,Intermediate
68dd2c206846583196fe524d,"8c, 22c, 22, 27a, 27b, 29",6,Commercial
68dd2eb51fd7a8d3886c1f39,"8c, 20biib, 20",3,Intermediate
68dd3bab81b576168b8df5ee,"8c, 20biib, 20, 27",4,Intermediate
68dd4b8281b5761e418ec859,"8c, 20biib, 20",3,Intermediate
68dea67ff6711b25f2cf0fc6,"20biia, 20, 27b, 27",4,Small
68dfc66e683a08656f3724e7,"8c, 20biia, 20",3,Small
68dff3f2683a087a783ae515,"8c, 20biib, 20",3,Intermediate
68dfff3c68465841562d036e,"20biib, 20",2,Intermediate
68e02a6f683a086dcb3ca8e6,"8b, 8, 20ai, 20",4,Cultivation
68e04566df15552480d3ad20,"20biia, 20",2,Small
68e06789df155587fcd6dc4d,"8c, 20biia, 20, 27b, 27",5,Small
68e0922e3789c26c1701d343,"8b, 8, 20ai, 20",4,Cultivation
68e0a382cce91c8e9cda40a3,"20a, 20biib, 20, 29",4,Cultivation
68e0c90ddf1555944ced44f8,"27a, 27",2,Small
68e13e794ab91298b2b01fce,27,1,Small
68e26be6515d745067567276,"8c, 20biia, 20",3,Small
68e2b3a668465856e7820506,"8c, 20ai, 20, 27b, 27",5,Cultivation
68e2b77cb0359f30641cbf6e,"8c, 20ai, 20, 27b, 27",5,Cultivation
68e2b9c84ab9124f61c71aba,"8c, 20biia, 20, 27",4,Small
68e2cf8f4ab91258f3c734f3,"27b, 27",2,Small
68e31bdc683a0811288c09d2,"27, 34, 223, 292, 293",5,Small
68e32a22515d745033600c14,"20biia, 20, 27, 8c",4,Small
68e35d76b0359f597c3219d2,"8c, 20biia, 20, 27",4,Small
68e3c823df15551a0973967f,"8c, 20biia, 20, 27",4,Small
68e3d264b0359f11646e29f7,"8c, 20biib, 20",3,Intermediate
68e3dbc74ab912707e029b45,"8c, 20biib, 20, 29",4,Intermediate
68e3e44adf155512747595b2,"8c, 20biib, 20",3,Intermediate
68e40f5eb0359f4ed1713083,"8c, 20biia, 20",3,Small
68e471c4684658ef25c304f0,"8c, 20biia, 20, 27a, 27",5,Small
68e4d78b81b57624554da10a,"8c, 20biia, 20, 27b, 27",5,Small
68e4fb26515d740435d4b8f2,"8c, 20biic, 20, 29",4,Commercial
68e4fe24683a086a3c178e73,"8c, 20biib, 20, 27, 29",5,Intermediate
68e4ff5481b5761f1b5d76c1,"8c, 20biic, 20, 29",4,Commercial
68e51f3f3789c2206ca97c24,"8c, 20biia, 20",3,Small
68e5b33281b576d7636d05c4,"8c, 15b, 15",3,Intermediate
68e5e0593789c23c25b036b5,"27b, 27",2,Small
68e5eb1cb0359faa09b5e641,"8c, 20biib, 20",3,Intermediate
68e63b5ecce91c6906dbb491,"8c, 20biia, 20",3,Small
68e640bd68465811773f8066,"8c, 20biib, 20, 27b",4,Intermediate
68e6466d23a3d16bc7296f26,"8c, 20biia, 20, 27b, 27",5,Small
68e6652923a3d13cd6395d2c,"8c, 20biia, 20",3,Small
68e6acc781b576156bc30915,"8b, 8, 20bi, 20",4,Intermediate
68e6af061fd7a8dab06ad2f1,"8c, 20biib, 20",3,Intermediate
68e70a074ab9129f568ed796,"20biia, 20",2,Small
68e725ea3789c28705059ff4,"8c, 22c, 22, 27a, 29",5,Commercial
68e72e40b0359f333207a685,"20biib, 20",2,Intermediate
68e7477223a3d13d1b49217f,"8c, 20biia, 20, 27b, 27",5,Small
68e787c8df1555b451255f87,"8c, 20biib, 20, 27",4,Intermediate
68e7f1ee1fd7a84b4ba9c827,"8c, 20ai, 20, 27b, 27",5,Cultivation
68e7f48edf1555473c42ae65,"8c, 20biia, 20",3,Small
68e8014481b57646e9173c33,"20biia, 20, 27b, 27",4,Small
68e861d3684658489d9f66fc,"8b, 8, 20ai, 20",4,Cultivation
68e894623789c2b85f620b34,"8c, 21c, 21, 25, 25a, 27a, 27, 29",8,Commercial
68e89be668465893a3a585ed,"8b, 8, 20ai, 20, 20biia",5,Cultivation
68e8ad3d3789c2c6e56ee109,"8c, 20biic, 20",3,Commercial
68e8b559b0359f01ec558a63,"8b, 8, 8c, 20ai, 20, 20b",6,Cultivation
68e8da43515d740b12adb60d,"8c, 20biia, 20, 27b, 27",5,Small
68e9072e81b576dc665e35cf,"8c, 27, 20biia, 20",4,Small
68e90e5b683a0863eb0505fe,"17c, 17, 18b, 18",4,Commercial
68e921f5b0359f36b682bef0,"27b, 27",2,Small
68e943f33789c2ada8ac993b,"8c, 20biia, 20",3,Small
68e9476c81b57617c562a056,"8c, 20biia, 20",3,Small
68e9489223a3d1c7a8e3b71c,"8c, 20biia, 20",3,Small
68ea28a623a3d1825501362e,"8c, 20biib, 20, 27b",4,Intermediate
68ea342d3789c24ecddd8e99,"8c, 20biic, 20, 27a, 29",5,Commercial
68ea37bc4ab91259435732e5,"8c, 20biib, 20, 29",4,Intermediate
68ea3f4d1fd7a8e6aa19391b,"8c, 20biia, 20",3,Small
68ea415c81b576fedd8c64fb,"8c, 20biia, 20",3,Small
68ea578a683a087f324626e2,"20biia, 20",2,Small
68ea60aa23a3d16c2b0ac868,"8c, 20biia, 20, 27b, 27",5,Small
68ea6781515d74e07a05f752,"20biia, 20",2,Small
68ea95104ab91286fd620c41,"27b, 27, 8c, 20biia, 20",5,Small
68eaa6ad684658d85625cb27,"8c, 20biia, 20, 27b, 27",5,Small
68eb32963789c28b0ded2b4f,27,1,Small
68eba36edf1555595bce8cfa,"8c, 20ai, 20, 27b, 27",5,Cultivation
68ebba13f6711b3359d72c52,"8c, 20ai, 20, 27b, 27",5,Cultivation
68ebce7d684658f5e13bb963,"8c, 20ai, 20, 27b, 27",5,Cultivation
68ebf0db515d7494661d64cf,"8c, 22c, 22, 29",4,Commercial
68ec547581b576b6b5b65a31,"8c, 20biia, 20, 27",4,Small
68ec80fa683a082bd6656bef,"8c, 20biib, 20",3,Intermediate
68eccc7cf60ed78b622efcdc,"8b, 8, 20ai, 20",4,Cultivation
68ece099d30cf24de5c1927a,"8c, 20biic, 20, 27a, 29",5,Commercial
68ed1b2c82356722e67e8083,"8c, 20biia, 20, 27b, 27",5,Small
68ed21e35079fe2e2a09c851,"8c, 20biia, 20",3,Small
68ed3bc4ab5a366fd6f7e373,"20biia, 20, 27b, 27",4,Small
68ed4046c549055acbe83746,"8c, 20biia, 20",3,Small
68ed67e16f585d70130c0b4a,"20biib, 20",2,Intermediate
68ee052d908c746fb08db94d,"8b, 8, 20ai, 20",4,Cultivation
68ee3f96e3add455d4bcc0c0,"8c, 20biia, 20, 27b, 27",5,Small
68ee57db6f585d932571a2c5,"8c, 20biia, 20, 27b, 27",5,Small
68ee6c23c54905c32744b040,"8c, 20biic, 20, 27a, 27",5,Commercial
68ee778f5079fef0e2677c16,"8c, 20biib, 20",3,Intermediate
68ee8335ab5a36e3675b3393,"8c, 20biia, 20",3,Small
68ee9f90d64ad8fefe4536b3,"8c, 20biic, 20",3,Commercial
68ef4b3b8bedf71ee23d2593,"27b, 27",2,Small
68ef5e5f45a806b21175eec7,"8c, 20biia, 20, 27b, 27",5,Small
68ef998545a8067802903fd2,"8c, 20biia, 20",3,Small
68efa501e3add4280d08511b,"8c, 20biic, 20",3,Commercial
68efb27745a80627c6947f59,"8c, 20biia, 20, 27",4,Small
68efbc7c6f585d9ab4b20ec2,"8c, 20biia, 20",3,Small
68efc83dab5a361eb5aa526f,"20biia, 20, 27b, 27",4,Small
68efca22d64ad8e191896963,"8c, 20biia, 20, 27",4,Small
68eff2226f585dc1e2b59590,"8c, 20biia, 20, 27b, 27",5,Small
68effb77c54905c50282b02d,"20biia, 20",2,Small
68f00543c54905042482b995,"8c, 20biia, 20, 27b, 27",5,Small
68f07cdec549051fe8883c44,"8c, 20ai, 20, 27b, 27",5,Cultivation
68f08185f60ed72e9e02d812,"8c, 20biia, 20, 27b, 27",5,Small
68f09957c549055a6da326f3,"8c, 20biib, 20",3,Intermediate
68f0b63aab5a3642d9edf1f4,"3314, 331, 4, 305, 27",5,Small
68f0ba0e5079fe4799e414cd,"8c, 20biia, 20, 27",4,Small
68f0c0896f585d0fb1f57191,"8c, 20biia, 20",3,Small
68f0c58f823567f5415af82f,"8c, 20ai, 20, 27b, 27",5,Cultivation
68f0cbbce3add43929634416,"8c, 20biia, 20",3,Small
68f0f0235079fead9f1d6fbb,"8c, 20biia, 20",3,Small
68f101cb6f585d10092178bd,"8c, 20biia, 20",3,Small
68f10917908c74a31e5fd418,"8c, 20biia, 20, 27b, 27",5,Small
68f11069e3add442e791452e,"8c, 20biia, 20, 27b, 27",5,Small
68f11bc5d30cf25cfde8f1af,"8c, 20iia, 20, 27b, 27",5,Small
68f11cb88235673abb89f6b3,"27b, 27",2,Small
68f14ba3c549050686eb04bc,"8c, 20biia, 20, 27b, 27",5,Small
68f14bb4e3add40c76944fa1,"8c, 20biib, 20",3,Intermediate
68f153835079fed37a2a0a88,"8c, 20biia, 20, 27",4,Small
68f19e54f60ed7d6e56c6f1f,"8c, 20biia, 20, 27a, 27",5,Small
68f1dd5ee3add4242faf192a,"8c, 20biia, 20, 27b, 27",5,Small
68f1f64bd30cf224d018ed90,"8c, 20biic, 20, 27b, 78",5,Commercial
68f21e60ab5a36bc446c729b,"8c, 20biib, 20, 27",4,Intermediate
68f2214af60ed7e7dfa59960,"8c, 27",2,Small
68f2559fc5490534074997da,27b,1,Small
68f2730c6f585d50788f555c,"8b, 8, 20ai, 20",4,Cultivation
68f27a958bedf7cb663c5e56,"8b, 8, 20ai, 20",4,Cultivation
68f27ea28bedf712723c6a6c,"8c, 20biia, 20, 27b, 27",5,Small
68f2804c5079fe5822808946,"8b, 8, 20ai, 20",4,Cultivation
68f2885e908c7440e7b62fcb,"8c, 20ai, 20, 27b, 27",5,Cultivation
68f28cc7d30cf278e74c43c8,"8c, 20ai, 20, 27b, 27",5,Cultivation
68f28ed38bedf726d43c9909,"8c, 20ai, 20, 27b, 27",5,Cultivation
68f2b5518235677a3bd166ee,"27b, 27, 8c, 20biia, 20",5,Small
68f32d4ed30cf22bd35a96e1,"8b, 8, 20ai, 20",4,Cultivation
68f347db6f585d8020b48cb1,"27b, 27",2,Small
68f348b845a8060f7e6e8e9b,"8c, 20biia, 20",3,Small
68f36ca9ab5a363603b6ab83,"8c, 20biib, 20",3,Intermediate
68f373feab5a36d774b9d0b1,"8c, 20biib, 20",3,Intermediate
68f3765cf60ed7e543da61b1,"8c, 27b, 27",3,Small
68f3905de3add477a40da533,"8c, 20biia, 20",3,Small
68f3b6ca45a806893b7f8cf3,"8c, 20ai, 20, 20ba",4,Cultivation
68f3eb5ac5490536f88f046a,"8c, 20biib, 20",3,Intermediate
68f440e645a806367883dfd7,"20biia, 20",2,Small
68f478c6ab5a36c1cfd1dff3,"8c, 20biic, 20",3,Commercial
68f479de6f585d7cbdd0cabc,"3102, 310, 2, 1262, 126, 1181, 118, 1, 292, 111, 1894, 189, 4, 190, 25, 1b, 27",17,Intermediate
68f4ed36f60ed7ccacf1f098,"27b, 27, 8c, 20biib, 20",5,Intermediate
68f4eec3ab5a366904deaf1b,"8c, 20biia, 20, 27",4,Small
68f4fa66d30cf218688d62c6,27,1,Small
68f5c7aef60ed7258afd4815,"3032, 303, 2, 27b, 27",5,Small
68f5cd61908c745031051932,"8c, 22c, 22, 27, 29",5,Commercial
68f6332a6f585d8e28eb2b7c,"8c, 20biia, 20, 27b, 27",5,Small
68f71119d30cf2258fa71667,"22c, 22, 27a, 27, 29",5,Commercial
68f787445079fec1902c2297,"8c, 20biia, 20",3,Small
68f7c424ab5a36f1613e9d92,"8b, 8, 20ai, 20",4,Cultivation
68f84c94ab5a36d9d2456613,"8c, 20biia, 20, 27a, 27",5,Small
68f85eefe3add4dd2e705670,"8c, 20biia, 20, 27b, 27",5,Small
68f8be5f45a8062b9c080906,"8c, 20biib, 20",3,Intermediate
68f8e55dab5a361b407f691b,"20biib, 20",2,Intermediate
68f8f1c245a8060ec710f68c,"8c, 20ai, 20, 27b, 27",5,Cultivation
68f8fe316f585d880365bdde,"8c, 20biia, 20",3,Small
68f900e1ab5a361f4b830c22,"27b, 27",2,Small
68f906858bedf7f2662cb11a,"8c, 20biia, 20",3,Small
68f91755823567c3758eebdb,"8c, 20biia, 20",3,Small
68f9323245a8066c1815730c,"8c, 20biia, 20, 27b, 27",5,Small
68f93b1ae3add410f7a500f0,"8c, 20biia, 20, 27b, 27",5,Small
68f9a0cae3add46883aa1d91,"8c, 20biic, 20, 27a, 27, 29",6,Commercial
68f9dfb6e3add4dc03c41f1f,"8c, 20biia, 20",3,Small
68f9e9ee8bedf71c4651f441,"8c, 20ai, 20",3,Cultivation
68f9f591908c744391ace229,"8c, 20biia, 20",3,Small
68fa0efc6f585d6ad98f985f,"8b, 20a, 20bi, 20",4,Cultivation
68fa32e4c5490532535e6504,"8c, 20biic, 20, 111",4,Commercial
68fa370f45a806fa3e5cc131,"22b, 22",2,Intermediate
68fa480eab5a3681dbc69621,"8b, 8, 20ai, 20, 27b, 27",6,Cultivation
68fa609f5079fe5207adf867,"8b, 8, 20ai, 20",4,Cultivation
68fa690345a80624225ee26d,"8c, 20biia, 20",3,Small
68fa6c2b908c746213d413d0,"8b, 8, 20ai, 20",4,Cultivation
68fa75acc5490545c4614501,"8c, 20biib, 20",3,Intermediate
68fa777d5079fe1519ae80ff,27,1,Small
68fa77e4908c7426d5d44d16,27,1,Small
68fb94d884ec640f16c1293a,"8c, 20biia, 20",3,Small
68fba6723762f799142caae4,"8c, 20biia, 20, 27b, 27",5,Small
68fbba8b3762f722b92d78e3,"8c, 20biia, 20, 27b, 27",5,Small
68fbc3a93762f724392dab92,"8c, 20ai, 20, 27b, 27",5,Cultivation
68fc604fa9ebd2035f7d90ce,27,1,Small
68fc7ddfd444d44fab10ba96,"8c, 27b, 27",3,Small
68fc83c193f3c62166545e6a,"8c, 20biib, 20",3,Intermediate
68fcb213a9ebd236f38b1a35,"8c, 20biia, 20",3,Small
68fd2a2c74b9e31b4643074b,"8c, 27b, 27",3,Small
68fe216c197d4f1d68f56a28,"8c, 20biia, 20, 27b, 27",5,Small
68fe3e45197d4f0a66f68935,"20biia, 20, 27",3,Small
68fe4040d444d4dc3e33f162,"8b, 8, 20bi, 20",4,Intermediate
68fe44a684ec647396ebc5b0,"8c, 20iia, 20, 27b, 27",5,Small
68fe474c93f3c6e2316d6c8e,"8c, 20biia, 20",3,Small
68fe6a33f14e38075fb1a3dd,"8c, 20biia, 20, 22b, 22",5,Intermediate
68fe7ca9197d4f3b04f76d92,"8c, 20biib, 20, 29",4,Intermediate
68fecd6f24d5c615e18a1963,"8c, 22c, 22, 27a, 29",5,Commercial
68fed67d197d4f7526fb28e5,"8c, 27b, 27",3,Small
68fee43a24d5c61b228a4a1b,"8c, 20biia, 20, 27b, 27",5,Small
68fee85993f3c63487719636,"8b, 8, 20ai, 20",4,Cultivation
68ff7d11240e767853872763,"8c, 20biia, 20, 27b, 27",5,Small
68ff86493762f7a3407646ad,"8c, 20biia, 20",3,Small
68ff8b0ed10c358694f8066d,"8c, 20biia, 20, 27b, 27",5,Small
68ff9bd6197d4f4d2117aab5,"8c, 20biia, 20",3,Small
68ffcf4f240e769f5a89440c,"8c, 22c, 22, 29",4,Commercial
69005334d10c3565d5007851,"8c, 20biia, 20",3,Small
69005612197d4f56111fce1f,"8c, 27",2,Small
690078f8197d4f0ec629aef1,"8c, 20biic, 20, 27b, 27",5,Commercial
6900bcfdd10c35736e13fc3f,"8c, 20biia, 20",3,Small
6900d7d7d10c350fa716feaf,"8c, 27b, 27",3,Small
6900f6943762f772bb902aa2,"109, 27b, 27",3,Small
6901001293f3c65e44a8931b,"8c, 20biia, 20",3,Small
69010717d444d41a1b7878ac,"20biia, 20, 8c",3,Small
69015fc7f14e38822cec02f7,"8c, 20biib, 20",3,Intermediate
69018bdff14e38d9f1ec6619,"8c, 20biia, 20",3,Small
69019c653762f7659395509a,"8c, 20biia, 20",3,Small
6902095ed444d492d59d6593,"8c, 20biia, 20, 27b, 27",5,Small
690224b2d444d42d5ba0daba,"8b, 8, 20bi, 20",4,Intermediate
6902514a197d4f1699602d87,"8c, 20biib, 20",3,Intermediate
690258993762f75f11b2a8d3,"8c, 20biib, 20, 27a, 27",5,Intermediate
6903269824d5c61038041c35,"8c, 20biia, 20",3,Small
69033d74197d4f30be71a404,"8c, 20biib, 20",3,Intermediate
69036144240e76e847e52862,"8c, 20biia, 20",3,Small
6903623c240e76ddcde552af,"8c, 20biia, 20",3,Small
69037d33f14e385da8221845,"20biia, 20, 8c",3,Small
6903c1713762f71b06cc8c2d,"8c, 20bii, 20, 22b, 22, 22c, 27a, 27, 29",9,Commercial
690411add011035420b0e617,"27b, 27",2,Small
6904859624d5c629b3249aab,"8c, 20biia, 20, 27b, 27",5,Small
69048ac374b9e3bebad88afb,"27a, 27, 20biia, 20, 8c",5,Small
6904c10e24d5c66cd5303f4e,"8c, 20biia, 20, 27",4,Small
6904cd5584ec64ed4b824b79,"8c, 20biia, 20",3,Small
6904d0d193f3c62c980108da,"20biib, 20, 8c",3,Intermediate
6904ed173762f780f2e44974,"27b, 27, 8c, 20biia, 20",5,Small
6904f41bd444d49149e0344e,"8c, 22c, 22, 29",4,Commercial
690510e9d10c359abc7bca5c,"8c, 27",2,Small
690526d8d011032eabcba233,"8c, 22c, 22, 21b, 21, 20biia, 20, 27a, 27, 29, 27b",11,Commercial
69059f64f96aa32c488f2489,"27b, 27",2,Small
6905d6d31154571d28641fb4,"8c, 20biia, 20",3,Small
6905e815f96aa32bee9b4f84,"8c, 20biia, 20, 27b, 27",5,Small
690607d280bade4cc2f60348,"8c, 20biib, 20",3,Intermediate
690619d31d6648bea4438a6b,"8c, 27a, 27, 27b",4,Small
69061b71dfcea93b6b8dd84f,"8c, 20ai, 20, 27b, 27",5,Cultivation
6906444ad55025ebe567df7f,"8c, 20biia, 20",3,Small
6907496650731923bc7331eb,"8c, 20biib, 20",3,Intermediate
690775bdb4af872395d4e9c8,"8b, 8, 20ai, 20",4,Cultivation
6907a86adfcea9588d9f25e2,"20biia, 20, 8c, 78",4,Small
690803b9dfcea983e4a2bded,"8c, 20biib, 20",3,Intermediate
69081d4f115457229086086c,"8c, 20biia, 20, 27",4,Small
69082a9d82209f9370ab095b,"8c, 20biia, 20, 27b, 27",5,Small
690844c911545752bb8b7099,"8c, 20biib, 20",3,Intermediate
6908a51c91eaff34ef682808,"8c, 20biia, 20",3,Small
6908aebd115457b946ae2533,"8c, 20biib, 20",3,Intermediate
6908c49a507319e6a49a153a,"8c, 20biic, 20, 27b",4,Commercial
6908fc4cdfcea9f0aad489ea,"27b, 27",2,Small
690936fc1d664860cb788242,"8c, 20biib, 20, 27b, 27",5,Intermediate
690938a3f96aa3626bddcbb2,"8c, 20biic, 20, 22c, 22, 27, 29",7,Commercial
6909c265b4af87b99b178ff0,"20biib, 20",2,Intermediate
690a28045073194d22b651f1,"8c, 20biib, 20, 29",4,Intermediate
690a38725073193239b6b5d4,"8c, 20bi, 20",3,Intermediate
690a56be82209fbfb7fc0781,"20biib, 20",2,Intermediate
690a838e1154579473da30c7,"8c, 20biia, 20, 25, 1b, 1",6,Intermediate
690ab01df96aa325fa03bb2d,"8c, 20biib, 20, 27",4,Intermediate
690afdab80bade54bf6a8c12,"20bii, 20",2,Intermediate
690b026adfcea9eb74f7aaaa,"20bii, 20",2,Intermediate
690b060adfcea955fcf7f12a,"27a, 27",2,Small
690b86d7e85eee840d4ff237,"8b, 8, 20ai, 20, 20biia",5,Cultivation
690c7b91f96aa3240c2f0803,"1372, 137, 2, 782, 78, 11, 2012, 12, 27, 29, 9, 10",12,Small
690c8177e85eee4b6f6b7d35,"8c, 20biib, 20",3,Intermediate
690c956fe85eeee3586e1de5,"8c, 20biib, 20",3,Intermediate
690c95a291eafff39ec9a1b2,"20biib, 20",2,Intermediate
690c9e6f1504b1c1f8a6b2f0,"312, 313, 111, 1894, 189, 4, 190, 25, 1b, 1, 27",11,Intermediate
690cac38e85eee74b1715118,"8c, 20biia, 20, 27b, 27",5,Small
690cae47b3e644fc2657ea98,"8c, 20biia, 20, 29",4,Small
690caf55dfcea9c84f18052b,"8c, 20biib, 20",3,Intermediate
690cba5880bade1df8a0a094,"8c, 20biia, 20",3,Small
690cbda3e85eee5719723232,27,1,Small
690cc13580bade66dba0f1ef,"8c, 20biib, 20, 27a, 27, 29",6,Intermediate
690cc7c51d66485489c4c2f1,"8c, 22c, 22, 20biia, 20, 27, 29",7,Commercial
690d08ca1504b1330ca9c432,"8c, 20biia, 20",3,Small
690d5d6df96aa3eab83af59f,"8c, 20biia, 20, 27b, 27",5,Small
690d8b0f80bade0543ae8867,"8c, 20biia, 20, 27a, 27",5,Small
690ddbf9d550251a881ef9e4,"8b, 8, 8c, 20ai, 20",5,Cultivation
690ddd3a80bade71fac25449,"8c, 20biib, 20, 27a, 29",5,Intermediate
690de9ff1d66480ea3de8750,"8c, 20ai, 20, 27b, 27",5,Cultivation
690e235882209f4f8650ec21,"8c, 27b, 27",3,Small
690e23fb1d66485d3ce122ec,"8c, 27b, 27",3,Small
690e2b6f82209f78ce512268,"8c, 20iia, 20, 27b, 27, 78",6,Small
690e3af991eaff69d1f13876,"20biib, 20",2,Intermediate
690ec7aadfcea91e0539eaf1,"8c, 20biia, 20",3,Small
690ecd9911545718a242f256,"8c, 20biic, 20, 29",4,Commercial
690eef921d664884d4eac843,"8c, 20biib, 20",3,Intermediate
